guid,title,label
ynat-v1_train_15151,선서하는 은성수 금융위원장 후보자,2
ynat-v1_train_06406,인재유출 비상 네이버 임직원 스톡옵션에 1천500억 쓴다,2
ynat-v1_train_44591,정책조정회의 참석하는 홍영표,6
ynat-v1_train_44075,최태원 SK 회장 18년 만에 프로농구 경기장 방문종합,5
ynat-v1_train_18673,한진해운 채권단에 자율협약 신청서 제출1보,1
ynat-v1_train_40351,갤럭시S8 5박6일 기다렸어요 개통 1호 고객 탄생,0
ynat-v1_train_00000,유튜브 내달 2일까지 크리에이터 지원 공간 운영,3
ynat-v1_train_07124,상속 그 역사와 민낯을 들여다보다,3
ynat-v1_train_31907,KEB하나은행 북한 연주곡 실연 통일 신년음악회 후원,3
ynat-v1_train_36459,은퇴한 이치로 시애틀 트리플A 팀 코치로 복귀,5
ynat-v1_train_15918,현충의 노래 부르는 여야 지도부,6
ynat-v1_train_07871,국정현안 안건 논의 준비하는 이 총리,6
ynat-v1_train_36259,류현진이 NL 사이영상 탈 것 MLB 설문조사 3위,5
ynat-v1_train_08940,아시안게임 라건아 효과 누린 남자농구 몽골 잡고 ...,5
ynat-v1_train_29972,프로축구 제주 자유계약으로 미드필더 이지호 영입,5
ynat-v1_train_06908,개최국 가봉 3무로 아프리카 네이션스컵 8강행 좌절,5
ynat-v1_train_28578,세계 최대 체리 생산국 터키 한국에 첫 체리 수출,4
ynat-v1_train_31572,NBA 클리블랜드 감독 교체 후 첫 경기서 6연패 마감종합,5
ynat-v1_train_00055,GSMA 통신사 인수합병 때 당국의 더딘 심사로 사업에 지장,2
ynat-v1_train_30182,빈자리 드문 세종 국무회의장,6
ynat-v1_train_11937,평양정상회담 감사 인사 전하는 문 대통령,6
ynat-v1_train_00003,김명자 신임 과총 회장 원로와 젊은 과학자 지혜 모을 것,2
ynat-v1_train_35360,유혈사태 수단 군부 9개월내 국제사회 감독 아래 선거 실시,4
ynat-v1_train_17893,여자배구 1순위 디우프 인삼공사 순위 끌어올리겠다,5
ynat-v1_train_00745,추미애 시조카 비서 채용 진심으로 죄송스럽게 생각,2
ynat-v1_train_40619,중소기업 공동브랜드 브랜드K 60개 기업 뽑는다,2
ynat-v1_train_35350,가짜뉴스 엄정대처 방침에 법조계 개념부터 정립 필요 지적,2
ynat-v1_train_07587,포켓몬 고 국내에서 40만 명 이상 설치,2
ynat-v1_train_07443,여자농구 KDB생명 신한은행에 또 져 19연패,5
ynat-v1_train_12442,월드컵 주역에 인종혐오 보인 극우단체로 독일 시끌종합,5
ynat-v1_train_10800,LG유플러스 MWC 2018서 5G 기술장비 시찰,0
ynat-v1_train_37865,게시판 서울서 ICT 연구개발 전략 포럼,0
ynat-v1_train_36575,장르와 시공간 넘나드는 이방인 리안 감독 인터뷰집,3
ynat-v1_train_03566,KB손해보험 배구단 의정부시에 500만원 상당 배구용품 전달,5
ynat-v1_train_30331,미세먼지등 삶의 질 개선 RD에 올해 4천490억원 투자,1
ynat-v1_train_16043,스마트폰에 설치 후 잘 지우지 않는 앱은 교통 앱,0
ynat-v1_train_04696,트럼프 당선 IT업계 보호무역 직격탄 우려,4
ynat-v1_train_24254,민주당 김정우 기재위 간사와 대화하는 김동연 부총리,6
ynat-v1_train_11695,제5회 디지털9 장관회의,6
ynat-v1_train_37375,서울올림픽 주제가 작사한 김문환 서울대 교수 별세종합,2
ynat-v1_train_29408,세계 최대 청소년 교류의 장 월드문화캠프 개막,3
ynat-v1_train_25206,그래핀 두껍고 커야 열 내보내는 효과 좋다,0
ynat-v1_train_35679,찌푸린 가을도 좋다 충북 나들이객 북적,3
ynat-v1_train_23437,KT 공공 통신망 통합 연구 기술검증센터 오픈,0
ynat-v1_train_02151,태권도 하는 폴란드 어린이들,4
ynat-v1_train_09197,MBC 2012년 파업 중 채용인력 근로계약 유지종합,2
ynat-v1_train_05517,공공도서관서 가장 많이 빌린 직장 관련 도서는,3
ynat-v1_train_34201,한국인 구글 인기 1위 검색어는 일본 애니 너의 이름은종합,3
ynat-v1_train_02614,태국 경찰 만취 사망사고 낸 운전자에 살인 혐의 적용,4
ynat-v1_train_32968,한국 스마트폰 데이터요금 세계 주요 41개국 중 가장 비싸,1
ynat-v1_train_38147,그래핀 결함 부위 메우는 은 코팅 기술 개발,0
ynat-v1_train_12055,가평에 전용체육관 GS칼텍스 새 시즌도 봄배구 노린다,5
ynat-v1_train_21435,EPL 리버풀 유럽챔피언스리그 본선 합류,5
ynat-v1_train_41495,스마트폰과 멀어지면 알람 SKT 분실방지용 IoT 제품 출시,0
ynat-v1_train_00645,특징주 SH홀딩스 감자 결정 소식에 급락,1
ynat-v1_train_29081,페루 축구대표 게레로 도핑 테스트 적발로 30일 출전금지,5
ynat-v1_train_30016,LG CNS카카오 블록체인 사업 손잡았다,0
ynat-v1_train_07617,만화가협회 오늘의 우리만화 5편 선정,3
ynat-v1_train_13575,ICC 민주콩고 전 반군지도자 은타간다에 징역 30년형,4
ynat-v1_train_43016,백미리 마을서 갯벌 체험하는 관광객들,3
ynat-v1_train_05121,마블 부사장 마블 유니버스서 한국인 히어로 더 많아질 것,3
ynat-v1_train_11731,NH투자 현대산업 깜짝 실적 기대,1
ynat-v1_train_00083,짐바브웨 전 대통령 무가베 시신 영웅묘역 아닌 고향에 묻혀,4
ynat-v1_train_25249,방심위 태블릿PC 보도한 JTBC에 문제없음 의결,2
ynat-v1_train_03821,득점 기회 날린 손흥민 팀내 선발선수 중 최하 평점,5
ynat-v1_train_12348,SK 로맥 KBO리그 포스트시즌 개인 첫 홈런,5
ynat-v1_train_23907,네이마르 PK골 바르사 국왕컵 8강 1차전 승리,5
ynat-v1_train_34536,선관위 내일 20대 국회 첫 정당정책토론회 개최,2
ynat-v1_train_19995,브렉시트 미국영국유럽 중앙은행총재 회동 무산,4
ynat-v1_train_42408,대우증권 미래에셋대우로 회사이름 공식 변경,1
ynat-v1_train_16835,연합뉴스교도통신 양자회담,6
ynat-v1_train_35765,쌍용건설 주거상품 브랜드 더 플래티넘으로 통합,1
ynat-v1_train_28471,LGU 5G 28GHz 상용환경서 다운로드 속도 4.2Gbps 구현,0
ynat-v1_train_23268,우주에 장기체류하면 뇌 위치 바뀌고 약간 짓눌려,0
ynat-v1_train_02266,해지환급금 없는 종신보험 설계 신중하게 해야,1
ynat-v1_train_10738,파주 NFC에 국내 첫 하이브리드 잔디 축구장 조성,2
ynat-v1_train_43941,국립현대미술관 최고가 김환기의 새벽3,3
ynat-v1_train_17669,팝업 창 없이 스팸 확인 LG스마트폰 후후앱 연동,0
ynat-v1_train_31139,알아사드 정권야당 시리아 내전 종식 협상 또 성과없이 끝나,4
ynat-v1_train_38767,가빈 프로배구 외국인 드래프트 1순위로 한국전력행,5
ynat-v1_train_33995,영국항공 카이로행 항공편 운항 중단 한주 만에 재개,4
ynat-v1_train_27365,KT 동물보호 캠페인 세이브펫챌린지 공개,2
ynat-v1_train_06781,G20 개최지 오사카서 중일 인문교류행사 봇물,4
ynat-v1_train_25180,글로벌 경쟁 환경에서 OTT 규제 도입 필요종합,2
ynat-v1_train_05326,대전에도 강제징용 노동자상 건립,2
ynat-v1_train_19173,캐리 람 홍콩 행정장관 송환법 공식 철회 발표종합,4
ynat-v1_train_24546,문 대통령 수석보좌관회의 주재,6
ynat-v1_train_19352,네이버가 뉴스 손 뗀날 구글은 AI 뉴스 앱 출시 발표,0
ynat-v1_train_27967,아파트 공급 늘었지만 공급과잉 진단은 지나쳐,2
ynat-v1_train_41475,봄과 겨울이 산수유 꽃봉오리에서 만났다,3
ynat-v1_train_44066,SK 최정 역대 6번째 13년 연속 두 자릿수 홈런,5
ynat-v1_train_09623,게시판 한국기자협회 사랑의 열매에 1천만원 기부,2
ynat-v1_train_45205,박주민 정부 조약체결 민주적 통제 법안 발의,6
ynat-v1_train_43021,다재다능 갤럭시S8 PC처럼 쓰고 VR 생방송도 한다종합,0
ynat-v1_train_30354,중국 신화통신 연합뉴스 평창올림픽 뉴스플랫폼 가입,2
ynat-v1_train_26795,영화 터널 원작자 소재원 약자의 목소리 알리는 게 나의 일,2
ynat-v1_train_30504,그래픽 손흥민 유럽무대 시즌 최다골 기록,5
ynat-v1_train_03028,애플코리아 작년 배터리 교체 고객에 6만6천원 환불,0
ynat-v1_train_37548,세계 가속기 전문가들 부산에 모인다,2
ynat-v1_train_00816,에미레이트항공 인천유럽 인기 노선 항공권 특가판매,3
ynat-v1_train_19724,감기 걸린 구자철 분데스리가 전반기 마지막 경기 결장,5
ynat-v1_train_17551,한국관광공사 공연 관광 축제 웰컴대학로 개최,3
ynat-v1_train_09074,러시아 극동 최대 향토박물관도 한국어 서비스 붐 동참종합,4
ynat-v1_train_05823,겨울에 핀 부산 개나리,3
ynat-v1_train_20645,나경원 패스트트랙 철회만이 국회 여는 유일한 해법,6
ynat-v1_train_36999,KT 기업 대상 5G 기반 에지 클라우드 서비스 출시,0
ynat-v1_train_12948,집안 문제 시끄러운 유럽 정상들 올해는 다보스 패스,4
ynat-v1_train_30223,LIG넥스원 2018 LIG넥스원 패밀리데이 개최,3
ynat-v1_train_04354,불펜서도 부진한 두산 장원준 올해 3번째 1군 말소,5
ynat-v1_train_11490,한강 검은 사슴 등 문학동네 한국문학전집 5권 추가,3
ynat-v1_train_37512,LG전자 미국 결제 솔루션 기업과 기술협력계약,0
ynat-v1_train_15248,충전 빠르고 수명 긴 리튬전지용 유기반도체 음극재 개발,0
ynat-v1_train_42430,KT서울랜드 세계최초 5G테마파크 구축 업무협약 체결,0
ynat-v1_train_14927,권창훈 73분 디종 PSG에 12 패배,5
ynat-v1_train_24921,올릭스 18일 코스닥 신규 상장,1
ynat-v1_train_10911,강원도 노사민정협의회 고용안정 협력방안 모색,2
ynat-v1_train_42506,화웨이폰 미국 제재 계속되면 올해 출하량 5천만대 감소,4
ynat-v1_train_23083,카드뉴스 가상의 유튜버 브이튜버Vtuber를 아십니까,0
ynat-v1_train_37717,완벽한 아내를 찾아 여성을 개조하려 했던 18세기 영국 남성,4
ynat-v1_train_14649,첫 3연승한 LG 현주엽 감독 현재 전력 어느 팀에도 ...,5
ynat-v1_train_12612,알투베 끝내기포 휴스턴 양키스 꺾고 월드시리즈 진출,5
ynat-v1_train_29070,게시판 환경보전협회 부산환경교육 워크숍,2
ynat-v1_train_04885,스페인 자국 NGO가 구조한 난민 일부 수용 의사 표명,4
ynat-v1_train_44080,윤장현 전 광주시장 법정 출석,6
ynat-v1_train_02520,몸 싸움 바라보는 안철수,6
ynat-v1_train_30122,한국 축구의 역사를 만나다,5
ynat-v1_train_23745,세계한인무역협회 올해 차세대 무역인 1천550명 배출한다,2
ynat-v1_train_22629,정부 주도 첫 위안부 연구소 개소,2
ynat-v1_train_15014,영상 박항서 베트남 국민에게 행복을 가져다준 사람,5
ynat-v1_train_25668,손흥민 아스널전서 팀내 중간평점 7.26,5
ynat-v1_train_38953,5회까지 완벽했던 SK 켈리 6회 순식간에 3실점,5
ynat-v1_train_24412,대전소식 대전시 청년활동 홍보기자 내달 20일까지 모집,2
ynat-v1_train_33419,이스라엘 네타냐후 총리 매일 이란 겨냥한 작전 수행,4
ynat-v1_train_10439,평양정상회담 백두산 천지 기념촬영하는 남북정상,6
ynat-v1_train_25125,카메라뉴스 도자기 만들기 재미있어요,3
ynat-v1_train_44287,호날두와 4시간30분 지내는 비용은 13억3천만원,5
ynat-v1_train_16047,신영철 우리카드 감독 오늘 작전은 신나게 하는 것,5
ynat-v1_train_03555,2020년 대한민국 유네스코 가입 70주년 기념사업 계획 발표,2
ynat-v1_train_31666,뉴캐슬 강등 1년 만에 프리미어리그 복귀 확정,5
ynat-v1_train_04433,카드 부가서비스 변경심사 권한 협회로 얼마나 넘어가나,2
ynat-v1_train_39445,유진투자 삼성바이오로직스 1분기 실적 기대치 밑돌 듯,1
ynat-v1_train_37162,김정은 전세계가 지켜보고 있는 역사적 회담종합2보,6
ynat-v1_train_32002,유럽망명지원사무소 올해 들어 남미 출신 망명 신청자 급증,4
ynat-v1_train_28702,3이닝 비자책 안영명 그동안 너무 급했어요,5
ynat-v1_train_01627,워크아웃 기업 자구계획 안지키면 경영진 교체,1
ynat-v1_train_17779,WFP 7월부터 북한내 식품공장 4곳 재가동 VOA,6
ynat-v1_train_10405,SBS노조 윤석민 태영 회장 SBS 경영 독립 방해,2
ynat-v1_train_25511,바이에른 뮌헨 분데스리가 개막전서 레버쿠젠에 31 완승,5
ynat-v1_train_32469,유기농 태양광 발전소 견학하는 연수생들,0
ynat-v1_train_02132,KTX 개통 15주년 기념음악회,3
ynat-v1_train_02636,2018 마포아트마켓,3
ynat-v1_train_30918,신간 사회주의 체제의 정치경제학,3
ynat-v1_train_35336,욕망과 결핍 사이의 서울 사람 춤으로 만난다,3
ynat-v1_train_11554,특징주 바이오로직스 상장 재료에도 삼성물산 주가 약세,1
ynat-v1_train_11471,신영철 우리카드 감독 당연히 목표는 우승이죠,5
ynat-v1_train_11755,더빙하는 도종환 장관,6
ynat-v1_train_08553,NBA 만년 2인자 톰프슨 3점슛 14개 신기록 폭발종합,5
ynat-v1_train_25009,사적 제243호 석촌동 고분군 발굴 조사 설명회,2
ynat-v1_train_10027,전주 한옥마을 한해 관광객 사상 첫 1천만명 돌파,3
ynat-v1_train_41930,널뛰는 원달러 환율 하루 만에 10.2원 급락,1
ynat-v1_train_05402,MLB 홈런 선두 알론소 시즌 49호 대포 쾅,5
ynat-v1_train_28472,2018 내셔널축구선수권대회 30일 양구에서 개막,5
ynat-v1_train_20424,나만의 도자기 만들어요,3
ynat-v1_train_30920,체리폰 집중력 강화 헤드셋 IQ160 출시,1
ynat-v1_train_31341,일본의 꼬마철학자 바오가 들려주는 이야기,3
ynat-v1_train_07258,이란 대통령 이란 원유 수출 막히면 호르무즈 위험해져,4
ynat-v1_train_09072,안드로이드폰 제조업체에 구글앱 탑재 강요 러시아선 안 통해,0
ynat-v1_train_02162,중동 이슬람권 시리아 공격 터키 한목소리 규탄,4
ynat-v1_train_20291,춘천MBC 다큐 골목놀이 휴스턴 국제영화제서 2관왕 수상,3
ynat-v1_train_38932,김상수 역전 결승포 삼성 김광현 무너뜨리고 대승,5
ynat-v1_train_14438,한국태국 여자배구 올스타전 4월 태국서 개최,5
ynat-v1_train_23104,연극 백설공주를 사랑한 난장이 6년만에 재공연,3
ynat-v1_train_35808,암세포 유전체 분석 정확도 58% 더 높이는 검사법 개발,0
ynat-v1_train_06405,허창수 FC서울 구단주 일본 전훈 선수단 격려,5
ynat-v1_train_21444,올림픽 북 응원단 점심하러 가요,5
ynat-v1_train_14390,베네수엘라 원조물품 반입 차단위한 카리브해 봉쇄 재확인,4
ynat-v1_train_31268,면담 불발 논란 여야 3당 대표 김영남과 만나종합,6
ynat-v1_train_22279,대구소식 컬러풀 페스티벌 축제감독 공모,3
ynat-v1_train_07057,답변하는 이낙연 국무총리 후보자,6
ynat-v1_train_12132,KBS교향악단 9월 여수에서 클래식음악 축제 개최,3
ynat-v1_train_28868,MVP 김정은 촌스럽다고 하실지 몰라도 끝나기 전부터 울...,5
ynat-v1_train_38218,오사카서 한국 미술계 원로들 전시,3
ynat-v1_train_14402,청년일자리 대책 보고대회,2
ynat-v1_train_27444,이란 대통령 이라크 시아파 최고지도자 예방,4
ynat-v1_train_27286,한국 과학기술혁신 역량 주요 38개국중 18위,0
ynat-v1_train_22861,부영그룹 동탄2신도시서 4천600여가구 대단지 분양,1
ynat-v1_train_01358,류현진의 볼넷 3개 그만큼 신중하고 절실했다,5
ynat-v1_train_45356,빛에 응답하라 광응답성 높은 광검출기 개발,0
ynat-v1_train_21741,나경원 관훈클럽 창립 기념식 참석,6
ynat-v1_train_35172,선관위 선거법 위반 재외국민에 첫 여권반납 조치,2
ynat-v1_train_16866,문 대통령 야당 의원들과 악수,6
ynat-v1_train_16587,포스코ICT 새로운 스마트 X 솔루션 개발 추진,1
ynat-v1_train_29630,트럼프 정부 실리콘 밸리와의 표현의 자유 충돌 비켜가,4
ynat-v1_train_31209,올림픽 여자컬링 예선전 관람하는 이낙연 총리,5
ynat-v1_train_09898,게시판 삼정KPMG 12일 IPO 성공전략 세미나,1
ynat-v1_train_26655,미래산업 300억원 규모 유상증자 결정,1
ynat-v1_train_15448,WP 트럼프 향한 백인 표심 과대평가됐다,4
ynat-v1_train_16207,해양경찰청장 동해해역 항공 순찰,2
ynat-v1_train_29537,NASA 우주비행사에게 입혀줄 우주복이 모자라,0
ynat-v1_train_28568,SNS돋보기 통일 회의론 확산에 누리꾼들 갑론을박,2
ynat-v1_train_36628,모로코서 홍수로 버스 전복돼 14명 사망,4
ynat-v1_train_27583,LG전자 전국 16개 백화점서 G6 체험 공간 운영,0
ynat-v1_train_37514,6개 금융협회 대국민 금융교육 나선다,1
ynat-v1_train_26323,캐세이패시픽 9월부터 인천홍콩 노선 A350 투입,3
ynat-v1_train_11730,언론중재위 제7회 전국지방선거 선거기사심의위 출범,2
ynat-v1_train_18003,푸틴 신뢰도 추락은 경제 개선에 대한 국민 믿음 없기 때문종합,4
ynat-v1_train_05809,얘기 나누는 조명균 통일장관과 홍남기 국무조정실장,6
ynat-v1_train_22167,19살 음바페 프랑스축구 선수협회 선정 올해의 영플레이어,5
ynat-v1_train_29919,동정 이효성 방통위원장 KBS 방송재난 대응훈련 점검,2
ynat-v1_train_25353,게시판 NH투자증권 100세시대 행복리포트 49호,1
ynat-v1_train_44131,네이버 지식인에 물어보면 인공지능이 답한다,0
ynat-v1_train_42366,이민아 동점골 윤덕여호 알가르베컵 스웨덴전 11 무승부,5
ynat-v1_train_36472,네이버 AI 검색 연령대 따라 최적 맛집 추천해준다,0
ynat-v1_train_01469,IAEA 이란 핵합의서 금지한 시설서 우라늄 농축종합,4
ynat-v1_train_24801,AS모나코 골잡이 팔카오 탈세 혐의로 기소,5
ynat-v1_train_27526,국토부 해외인프라개발사업 전문교육기관 공모,2
ynat-v1_train_43041,게시판 안랩 V3 모바일 시큐리티 글로벌 테스트서 만점,0
ynat-v1_train_00027,미래부 17개 부처별 연구비관리시스템 2개로 통합한다,2
ynat-v1_train_00020,칠레 민중가수 살해하고 미국 도피 전 군인 법정에 선다,4
ynat-v1_train_11391,사전투표 문 대통령 내외 사전투표로 지방선거 한 표 행사,6
ynat-v1_train_39710,호날두 7명의 자녀와 7개의 발롱도르 트로피 내 인생의 꿈,5
ynat-v1_train_01294,BMW 2425일 영종도서 100주년 기념 페스티벌,3
ynat-v1_train_01675,교보문고서 만나는 야수파,3
ynat-v1_train_30095,민간임대주택에 뉴스테이 명칭 못 쓴다,2
ynat-v1_train_28224,언론재단 옥외광고 효과 검증사업 추진,2
ynat-v1_train_12974,SKT 누구에서 뮤직메이트 1천600만곡 들어요,3
ynat-v1_train_42933,올재 클래식스 자치통감 10권 발간,3
ynat-v1_train_38946,김규민 활약 삼성화재 OK저축은행에 풀세트 진땀승종합,5
ynat-v1_train_26220,게시판 IITPKISTA 특허성과 관리 업무협약,1
ynat-v1_train_23777,서울시정 기록물 130만점 보관 서울기록원 개원,2
ynat-v1_train_08794,국립극단 문화예술계 블랙리스트 사과,3
ynat-v1_train_21206,부산 하반기 부동산시장 부정적 전망 우세,1
ynat-v1_train_19142,알카에다 수괴 IS는 범죄 사주받은 집단 비난,4
ynat-v1_train_18490,방송협회 독립창작자와 상생 위한 인권선언,2
ynat-v1_train_44452,구글 LG G6 한국어 AI 비서 제공 시점 확정되지 않았다,0
ynat-v1_train_35564,주택 공급과잉 놓고 국책연구원 VS 전 국토장관 설전,1
ynat-v1_train_10986,잇단 마약카르텔 총격에 멕시코 대통령 지지율도 흔들,4
ynat-v1_train_06620,IAEA 현장 조사관들 이란 우라늄 농축 상황 곧 보고,4
ynat-v1_train_02507,거리 예술의 향연 고양 호수예술축제 49만명 다녀가,3
ynat-v1_train_13388,두 손 잡은 정의용 수석 대북특사와 김정은 위원장,6
ynat-v1_train_02494,미얀마 군최고사령관 헌법 개정은 5년 후에,4
ynat-v1_train_45349,스쿨버스 테러 막은 이민2세 이탈리아 시민권논쟁 재점화,4
ynat-v1_train_14227,포스코건설 엘시티 더샵 책임준공 약속 반드시 지킬 것,1
ynat-v1_train_09581,나치 제스처 잉글랜드 축구팬 관중석서 영구 퇴출 중징계,5
ynat-v1_train_10634,바스케스 영입 1순위로 찍은 다저스 유망주 손실 감수할까,5
ynat-v1_train_32083,게시판 119소년단 여름방학 캠프 개최,3
ynat-v1_train_35118,6회 맞은 부산국제코미디페스티벌,3
ynat-v1_train_32859,다스 120억 비자금 수사팀 다스 협력업체 IM 등 압수수색종합,2
ynat-v1_train_22036,폼페이오 베를린서 화웨이 장비사용시 정보전달 제한 경고,4
ynat-v1_train_01028,민주 당대표 후보 3명 첫 주말 맞아 당권레이스 시동,6
ynat-v1_train_24738,권익위 공공기관 청렴도 색상 표시 청렴지도 공개,2
ynat-v1_train_44009,그래픽 회사채 발행 추이,1
ynat-v1_train_38591,하나금융 오라클과 글로벌 플랫폼 GLN 파트너십 체결,1
ynat-v1_train_35344,탑엔지니어링 10억원 규모 자기주식 취득 결정,1
ynat-v1_train_36208,인사말 하는 김애란 한국분장예술인협회장,2
ynat-v1_train_01885,손 잡은 한미,6
ynat-v1_train_37126,대모엔지니어링 코스닥시장 신규상장 기념식,1
ynat-v1_train_36577,판문점 선언 환송공연 관람,6
ynat-v1_train_28844,카톡 이모티콘 이집트 통화로 헐값 구매 제동,2
ynat-v1_train_09705,네이버 소프트뱅크와 라인야후재팬 경영 통합 합의,1
ynat-v1_train_22916,이동국 아들과 함께 희망브리지에 미세먼지 마스크 기탁,5
ynat-v1_train_22287,경기북부 전역 오후 6시 강풍주의보 해제,3
ynat-v1_train_29442,아시안게임 금빛 피날레 선동열 감독 선수들 능력 ...,5
ynat-v1_train_22688,특징주 호실적 대림산업 일부 엇갈린 평가 속 급락,1
ynat-v1_train_00589,샤프론 단백질의 p53 항암유전자 제어 확인,0
ynat-v1_train_19233,SC제일은행 개인고객 대상 미 달러 외화예금 특별금리 제공,1
ynat-v1_train_05182,정몽준 CAS 결정으로 FIFA 자격정지 징계 해제,5
ynat-v1_train_22363,게시판 KISTATC협회 산업인력 양성 협정 체결,2
ynat-v1_train_42643,야 3당 선거제개혁 내일까지 민주당과 패스트트랙 협상 완료종합,6
ynat-v1_train_18994,KT스마트로 LTEM 기반 속도 빠른 신용카드 결제기 출시,0
ynat-v1_train_00769,여야 국민의 더 나은 삶 위한 20대 국회돼야,6
ynat-v1_train_42154,NC 다이노스 신축 홈구장 마산 명칭 놓고 갑론을박,5
ynat-v1_train_42795,민주당 북미정상회담 TV시청 공개 취소,6
ynat-v1_train_29817,LG G7 씽큐 국내 출고가 7개국 중 3번째로 저렴,1
ynat-v1_train_17332,구글 헝가리 우파 친정부 매체 기금 지원 철회,4
ynat-v1_train_04450,경북도 태풍 다나스로 인명피해 우려 지역 긴급점검,2
ynat-v1_train_23232,교황 평화 노력 멈추거나 두려워 말고 앞으로 나아가라속보,4
ynat-v1_train_44366,사우디 내달 아람코 IPO 앞두고 왕세자 반대파 9명 체포,4
ynat-v1_train_11719,넥센 로저스 한화에 미안하다는 말 밖에는 할 게 없다,5
ynat-v1_train_11174,갤럭시 노트10 시리즈에 쏠린 관심,0
ynat-v1_train_09681,자전거 타고 제주 씽씽 2019 제주 그란폰도 개최,3
ynat-v1_train_34232,KBS 보도국장 등 임명동의안 모두 가결,2
ynat-v1_train_10639,AS로마 단장 토티 올 시즌 끝으로 현역 은퇴,5
ynat-v1_train_23235,북미정상회담 추미애 첫 만남서 기대 이상 성과,6
ynat-v1_train_15293,아시안게임 여자축구 김혜리 2차전 상대 누구든 120...,5
ynat-v1_train_22744,KT 미국 이동통신사 ATT와 5G 기술 협력 논의,0
ynat-v1_train_28004,국세청 최태원 회장 내연녀 아파트 거래 탈세 의혹 조사,2
ynat-v1_train_10582,그래픽 태풍 탈림 일본 규슈로 방향 틀 듯,3
ynat-v1_train_41361,KAIST 태양광 이용한 이산화탄소 저감기술 개발,0
ynat-v1_train_29036,해저 오염물 안 퍼내고 모래로 덮어 정화,0
ynat-v1_train_17313,벤투호 코치진이 감독 기자회견에 들어오는 이유는,5
ynat-v1_train_30335,자산운용사 4개사 금투협 정회원 신규 가입,1
ynat-v1_train_20383,특징주 동일기연 자사주 취득 결정에 신고가,1
ynat-v1_train_16453,무제한 토론 나선 더불어민주당 송기헌 의원,6
ynat-v1_train_32475,인천국제공항 제2터미널에 국산 농식품 판매 홍보관 오픈,2
ynat-v1_train_30388,이통3사 LG 5G폰 V50S 씽큐 4일부터 예약판매,1
ynat-v1_train_27667,추신수 시즌 8호 홈런 쾅 아시아 최초 200홈런에 3...,5
ynat-v1_train_23720,씨에스윈드 최대 4천300억원 규모 풍력타워 공급계약,1
ynat-v1_train_23408,신간 내 집은 아니지만 내가 사는 집입니다,3
ynat-v1_train_41753,kt 강백호 고졸 신인 최초 3연타석 홈런,5
ynat-v1_train_31930,경제전망 발표,1
ynat-v1_train_31109,제7회 수림문학상 대상작 6월 21일까지 공모,3
ynat-v1_train_09028,파리에서의 가을 공연 11로 즐긴다,4
ynat-v1_train_20621,KT 기가 인터넷 가입자 150만 명 돌파,0
ynat-v1_train_11053,GSW클리블랜드 미국 4대 프로종목 사상 첫 4년 연속 결승,5
ynat-v1_train_16140,태영건설은 지상파 방송 지배주주의 자격 있는가,2
ynat-v1_train_34732,쌍용차 2018 국내영업본부 목표달성 전진대회 실시,2
ynat-v1_train_45233,EU 이란의 핵합의 일부 파기 확인에 대응 자제,4
ynat-v1_train_09728,국정원 금강산관광 재개는 유엔제재상 벌크캐시 문제와 연결,6
ynat-v1_train_36159,아시안게임 대만 야구 중국 콜드게임으로 꺾고 동메달,5
ynat-v1_train_21985,모란이 피기까지는 영랑의 감성 콘서트 16일 개막,3
ynat-v1_train_27144,아시안게임 축구 한국이란전 시청률 32.1,5
ynat-v1_train_30834,게시판 EBS대전방송 인재 양성 위한 업무협약,2
ynat-v1_train_39028,서울 한강 담당 공무원들이 꼽은 최고 가을 산책길 5곳은,3
ynat-v1_train_13871,내년 1월 임기 끝나는 헌재소장 후임 문제에 최순실 불똥,6
ynat-v1_train_26895,장미 만발한 조선대학교,3
ynat-v1_train_22893,게시판 한국방송기자클럽 창립 30주년 기념식,2
ynat-v1_train_00182,MLB 최초 파울볼 안전망 확대설치 화이트삭스에 찬반양론,5
ynat-v1_train_12793,우크라 대선 결선 앞두고 포로셴코젤렌스키 공개토론 신경전,4
ynat-v1_train_19626,탬파베이 최지만 강원 산불 피해구호 성금 2천만원 기부,5
ynat-v1_train_06101,프로 2년차 최익제 형들 제치고 올스타전 서브킹,5
ynat-v1_train_30900,민주주의를 망치는 포퓰리스트를 경계하라,6
ynat-v1_train_16903,현대캐피탈 2년 연속 우승 vs 대한항공 올해는 설욕,5
ynat-v1_train_42770,이대목동 신생아 사망원인은,2
ynat-v1_train_07496,여자축구 9일 FIFA 여자월드컵 운명의 조 추첨식,5
ynat-v1_train_01389,하나 된 남북 선수들 같은 민족이라는 것을 느꼈다,5
ynat-v1_train_11124,조용병 회장 하나의 신한으로 새로운 금융 제공,1
ynat-v1_train_04087,윤석헌 금감원장 베트남 중앙은행서 핀테크 세미나 참석,1
ynat-v1_train_38020,문체부 국립현대미술관장 후보 역량평가 진행하기로,2
ynat-v1_train_21565,한화 이글스 단일리그 기준으로 26년 만에 전반기 2위,5
ynat-v1_train_23424,이란 호르무즈 해협서 경유 밀수 선박 억류,4
ynat-v1_train_04472,경찰 두산 이영하에 승부조작 제의한 브로커 수사 착수,5
ynat-v1_train_30465,카카오 지도 도구 줄 테니 토종 포켓몬고 만들자,2
ynat-v1_train_23322,바그다드의 요새 그린존 16년 만에 일반에 완전 개방,3
