guid,title,label
ynat-v1_train_18413,한국은행 금융안정보고서 설명회,1
ynat-v1_train_18413,한국은행 금융안정 설명회,1
ynat-v1_train_18413,한국은행 금융안정보고서 설명회합,1
ynat-v1_train_18713,KBO 팬 성향 설문조사 분석 업체 선정 입찰,5
ynat-v1_train_18713,KBO 팬 기상 성향 설문조사 분석 업체 선정 입찰,5
ynat-v1_train_18713,KBO 성향 팬 설문조사 분석 업체 선정 입찰,5
ynat-v1_train_18791,부산소식 부산관광공사 아르피나 숙박서핑 패키지,3
ynat-v1_train_18791,부산보도 부산관광공사 아르피나 숙박서핑 패키지,3
ynat-v1_train_18791,부산소식 부산관광공사 아르피나 숙박서핑 패키지,3
ynat-v1_train_18834,새 시즌 앞두고 부친 떠나보낸 맨유 모리뉴 감독,5
ynat-v1_train_18834,새 시즌 앞두고떠나부친 보낸 맨유 모리뉴 감독,5
ynat-v1_train_18834,새 시즌 앞두고 부친 떠나보낸감독맨유 모리뉴,5
ynat-v1_train_18892,교황 모란디 붕괴사고 1주년 맞아 제노바 시민에 위로 편지,4
ynat-v1_train_18892,교황 모란디 붕괴사고 1주년 맞아 제노바 시민에 위로 편지,4
ynat-v1_train_18892,교황 모란디 붕괴사고 1주년 맞아 제노바 에 위로 편지,4
ynat-v1_train_19240,카카오게임즈 첫 MMORPG 테라 클래식 내달 발매,0
ynat-v1_train_19240,카카오게임즈 첫 MMORPG 테라 클래식 내달 거래,0
ynat-v1_train_19240,카카오게임 MMORPG 테라 클래식 내달 발매,0
ynat-v1_train_19347,중국 한반도 문제에서 중국은 변수 될 수 없어,4
ynat-v1_train_19347,중국 한반도 문제에서 중국백금 변수 될 수 없어,4
ynat-v1_train_19347,중국 한반도 문제에서 중국은될변수 수 없어,4
ynat-v1_train_19533,최주환 끝내기 두산 연장 11회 접전 끝에 LG 제압,5
ynat-v1_train_19533,최주환 끝내기 두산 연장 11회LG접전 끝에 제압,5
ynat-v1_train_19533,최주환 두산 연장끝내기11회 접전 끝에 LG 제압,5
ynat-v1_train_19718,구글 어시스턴트 첫 이중언어 구사 음성비서,0
ynat-v1_train_19718,구글 어시스턴트 음향 첫 이중언어 구사 음성비서,0
ynat-v1_train_19718,구글 어시스턴트 첫 이중언어 구사 음성비서,0
ynat-v1_train_19731,여자농구 국민은행 삼성생명 꺾고 선두 추격 박차,5
ynat-v1_train_19731,국민은행 삼성생명여자농구꺾고 선두 추격 박차,5
ynat-v1_train_19731,여자농구 국민은행 삼성전세 꺾고 선두 추격 박차,5
ynat-v1_train_19766,류현진 베이스볼아메리카 선정 2019 MLB 올스타 선발투수,5
ynat-v1_train_19766,베이스볼아메리카류현진선정 2019 MLB 올스타 선발투수,5
ynat-v1_train_19766,류현진 베이스볼아메리카 선발투수 2019 MLB 올스타 선정,5
ynat-v1_train_20153,추신수 9회 대타로 나와 삼진,5
ynat-v1_train_20153,추신수 9회 대타로 나와 삼진,5
ynat-v1_train_20153,추신수 9회 대타로 삼진,5
ynat-v1_train_20302,삼부토건 대표이사 직무집행정지 가처분 피소,2
ynat-v1_train_20302,삼부토건 대표이사 직무집행정지 가처분 피소,2
ynat-v1_train_20302,삼부토건 대표이사 직무집행정지 가처분,2
ynat-v1_train_20480,러 신문 김정은푸틴 25일 극동연방대서 정상회담종합2보,6
ynat-v1_train_20480,러 신문 김정은푸틴 25일 극통연방대서 정상회담종합2보,6
ynat-v1_train_20480,러 신문 김정은푸틴 25일 실마리동연방대서 정상회담종합2보,6
ynat-v1_train_20580,터키 이어 그리스도 리비아 사태 해소에 발언권 주장,4
ynat-v1_train_20580,터키 이어 그리스도 리비아 사태주장해소에 발언권,4
ynat-v1_train_20580,터키 이어 그리스도 리비아 형편 해소에 발언권 주장,4
ynat-v1_train_20591,신년사 정지선 현대백화점그룹 회장,1
ynat-v1_train_20591,신년사 정지선 현대 학장 백화점그룹 회장,1
ynat-v1_train_20591,신년사 정지선 현대백화점그룹 학장 회장,1
ynat-v1_train_20641,문대통령 유남석 헌재소장 임명장 수여,6
ynat-v1_train_20641,문대통령 유남석 헌재손 임명장 수여,6
ynat-v1_train_20641,문대통령 유남석 임명장소장 헌재 수여,6
ynat-v1_train_20658,고려사회 다양성과 통합성 분석한 학술총서 발간,3
ynat-v1_train_20658,사회 다양성과 통합 분석한 학술총서,3
ynat-v1_train_20658,고려사회 다양성과 통합성채 분석한 학술총서 발간,3
ynat-v1_train_20804,군 복무 후 용병급 활약 두산 정수빈 결승타까지,5
ynat-v1_train_20804,군 복무 후 용병급 활약 두산 정수빈 결승타까지,5
ynat-v1_train_20804,군 복무 후 용병급 활동 두산 정수빈 결승타까지,5
ynat-v1_train_20900,질의 듣는 한인섭 한국형사정책연구원 원장,2
ynat-v1_train_20900,질의 듣는 한국형사정책연구원 원장,2
ynat-v1_train_20900,질의 듣는 한인섭 한국형사정책연구원 학장,2
ynat-v1_train_21300,간절함이 만든 승리 기업은행 선두 GS칼텍스 꺾고 5...,5
ynat-v1_train_21300,간절함이 만든 승리 기업은행 선두 GS칼텍스 꺾고 5...,5
ynat-v1_train_21300,간절함이 만든 승리 기업은행 선두 GS칼텍스 ... 5꺾고,5
ynat-v1_train_21500,챔프전까지 1승 DB 이상범 감독 수비의 투혼이 열쇠,5
ynat-v1_train_21500,전까지 1 DB 이상범 감독 수비 투혼이 열쇠,5
ynat-v1_train_21500,챔프전까지 1승 DB 이상범 감독 수비의 투혼 논 이 열쇠,5
ynat-v1_train_21647,현송월 환한 표정으로 하차,3
ynat-v1_train_21647,현송월 으로 표정환한 하차,3
ynat-v1_train_21647,현송월 환한 표정으로 하차,3
ynat-v1_train_22019,82년생 김강민 올가을 개띠 황금세대 중 가장 빛난다,5
ynat-v1_train_22019,82년생 김강민 올가을 개띠 황금세대 가장 중 빛난다,5
ynat-v1_train_22019,82년생 김강민 올가을 개띠 황금세대 중 가장 빛난다,5
ynat-v1_train_22261,이대호 연타석포 롯데 SK 7연승 도전 저지,5
ynat-v1_train_22261,이대호 연타 연기 석포 롯데 SK 7연승 도전 저지,5
ynat-v1_train_22261,득 이대호 연타석포 롯데 SK 7연승 도전 저지,5
ynat-v1_train_22295,빵값 시위로 촉발된 바시르 수단 대통령의 몰락,4
ynat-v1_train_22295,빵값 로 촉발된 바시르 수단 대통령의시위몰락,4
ynat-v1_train_22295,빵값 시위로 촉발된 판시르 수단 대통령의 몰락,4
ynat-v1_train_22335,꿈의 전자파 테라헤르츠파 세기 조절한다,0
ynat-v1_train_22335,꿈의 전자파 테라헤르츠파 시기 조절한다,0
ynat-v1_train_22335,꿈의 전자파 테라헤르츠파한다세기 조절,0
ynat-v1_train_22417,기아차 명품 가죽소재로 고급스러워진 스팅어 신모델 출시,1
ynat-v1_train_22417,기아차 명품 가죽소재로 고급스러워진 신 출시,1
ynat-v1_train_22417,기아차 명품 스팅어소재로 고급스러워진 가죽 신모델 출시,1
ynat-v1_train_22545,특징주 이녹스첨단소재 2분기 실적 부진에 신저가,1
ynat-v1_train_22545,특징주 이녹스첨단소재 2분기 실적 부진에 신저가,1
ynat-v1_train_22545,특징주 녹스첨단소재 2분기 실적 부진에 신저가,1
ynat-v1_train_22570,코스닥시장위원장에 길재욱 한양대 교수 내정종합,1
ynat-v1_train_22570,코스닥시장위원장에 한양대재욱 길 교수 내정종합,1
ynat-v1_train_22570,코스닥시장위원장에 길재욱 한양대 내정종합,1
ynat-v1_train_22610,이란군 최신구축함 등 해군함대 3월부터 5개월간 대서양 항해,4
ynat-v1_train_22610,이란군 최신구축함 해군 등함대 3월부터 5개월간 대서양 항해,4
ynat-v1_train_22610,이란군 최신구축함 등 해군함대 3월부터 5개월간 대서양 길,4
ynat-v1_train_22681,김태년 정의당도 시대 뒤떨어진 규제혁신에 찬성할 것,6
ynat-v1_train_22681,김태년 정의당범위 시대 뒤떨어진 규제혁신에 찬성할 것,6
ynat-v1_train_22681,김태년 정의당도 호기 뒤떨어진 규제혁신에 찬성할 것,6
ynat-v1_train_22918,셀트리온 내달 29일 코스피 이전 상장 관련 주주총회,1
ynat-v1_train_22918,셀트리온 내달 29일 코스피 전출 상장 관련 주주총회,1
ynat-v1_train_22918,셀트리온 내달 29일 코스피 전이 상장 관련 주주총회,1
ynat-v1_train_23083,카드뉴스 가상의 유튜버 브이튜버Vtuber를 아십니까,0
ynat-v1_train_23083,카드뉴스 상상력의 유튜버 브이튜버Vtuber를 아십니까,0
ynat-v1_train_23083,카드뉴스 가상교의 유튜버 브이튜버Vtuber를 아십니까,0
ynat-v1_train_23424,이란 호르무즈 해협서 경유 밀수 선박 억류,4
ynat-v1_train_23424,이란 호르무즈 해협서 전서 경유 밀수 선박 억류,4
ynat-v1_train_23424,이란 호르무즈 해협서 밀수 선박 억류,4
ynat-v1_train_23452,아시안게임 박항서호 응원하자 베트남팬 열기에 자카르...,5
ynat-v1_train_23452,게임아시안 박항서호 응원하자 베트남팬 열기에 자카르...,5
ynat-v1_train_23452,아시안게임 박항서명칭 응원하자 베트남팬 열기에 자카르...,5
ynat-v1_train_23507,특징주 SK하이닉스 1분기 호실적 발표 후 하락세,1
ynat-v1_train_23507,주 SK하이닉스 1분기 호실적 발표특징후 하락세,1
ynat-v1_train_23507,특징 SK하이닉스 1분기 호실적 후 하락세,1
ynat-v1_train_23565,22일부터 저소득층 이통요금 1만1천원 추가감면,2
ynat-v1_train_23565,22일부터 저소득층 이통요금 1만1천원 추가감면,2
ynat-v1_train_23565,22일부터 소득층 이통 1만1천원 추가,2
ynat-v1_train_23775,신간 신우인 목사의 이스라엘 왕 이야기,3
ynat-v1_train_23775,신간 신우인 목사의 왕이스라엘이야기,3
ynat-v1_train_23775,신간 신우인 목사의 이스라엘 왕 이야기,3
ynat-v1_train_24385,에티오피아서 축하 공연하던 가수 유탄 맞아 숨져,4
ynat-v1_train_24385,에티오피아서 축하 근간 공연하던 가수 유탄 맞아 숨져,4
ynat-v1_train_24385,에티오피아서 축하 공연 상연 하던 가수 유탄 맞아 숨져,4
ynat-v1_train_24393,미 국방대행 아프간 이어 이라크 방문,4
ynat-v1_train_24393,미 국방대행 아프간 이어 이라크 내림 방문,4
ynat-v1_train_24393,미 국방대행 아프간 이어 내방 이라크 방문,4
ynat-v1_train_24497,경찰과 대치하는 시민단체,2
ynat-v1_train_24497,경찰과 대치하는 시민단체,2
ynat-v1_train_24497,경찰 대치하는 시민단체,2
ynat-v1_train_24529,유비케어 30억원 규모 자사주 취득 신탁계약,1
ynat-v1_train_24529,유비케어 30억원 규모 자유도 취득 신탁계약,1
ynat-v1_train_24529,유비케어 30억원 규모 자사주 취득 신탁임대차,1
ynat-v1_train_24570,반부패회의 입장하며 얘기 나누는 검경,6
ynat-v1_train_24570,반부패회의 입장하며 검경,6
ynat-v1_train_24570,반부패회의 입장하며 자리 얘기 나누는 검경,6
ynat-v1_train_24891,시리아 북서부서 정부군반군 충돌로 최소 35명 사망,4
ynat-v1_train_24891,시리아 북서부서 정부떼반군 충돌로 최소 35명 사망,4
ynat-v1_train_24891,시리아 북서부서 정부군반군 충돌로 최소 35명 사망,4
ynat-v1_train_24905,게시판 NH투자증권 23일 100세시대 아카데미 1월 강좌,1
ynat-v1_train_24905,게시판 증권 23일 100세 아카데미 1월 강좌,1
ynat-v1_train_24905,게시판 NH투입증권 23일 100세시대 아카데미 1월 강좌,1
ynat-v1_train_25156,사우디 국영방송 아람코 주식 12월11일 사우디서 거래 개시,4
ynat-v1_train_25156,방송 아람코 12월11일 사우디서 거래 개시,4
ynat-v1_train_25156,사우디 국영방송 아람코 주식 12월11일 사우디서 매매 개시,4
ynat-v1_train_25380,증시신상품 키움증권 연 7.6% 수익추구 ELS,1
ynat-v1_train_25380,신상품 증권 연 7.6% 수익추구 ELS,1
ynat-v1_train_25380,증시신상품 키움증권 연 7.6% 이득추구 ELS,1
ynat-v1_train_25762,언론노조 10대 위원장에 오정훈 연합뉴스 기자,2
ynat-v1_train_25762,언론노조 10대 위원장에 오정훈 기자,2
ynat-v1_train_25762,언론노조 10대 위원장에 연합뉴스 기자,2
ynat-v1_train_26082,토지 경계 정리한다 인천 강화군 지적재조사,2
ynat-v1_train_26082,토지 계심 정리한다 인천 강화군 지적재조사,2
ynat-v1_train_26082,토지 경계 정리한다 실사 인천 강화군 지적재조사,2
ynat-v1_train_26251,한화투자증권에 불성실공시법인 지정예고,1
ynat-v1_train_26251,한화투자증권에 호흡성실공시법인 지정예고,1
ynat-v1_train_26251,한화투자색증권에 불성실공시법인 지정예고,1
ynat-v1_train_26442,민주 혁신성장특위 위원장에 추미애,6
ynat-v1_train_26442,민주 혁신성장특위 성루 위원장에 추미애,6
ynat-v1_train_26442,민주 혁신성장특지고 위원장에 추미애,6
ynat-v1_train_26674,베네수엘라 과이도 군사봉기 지지 의원 면책특권 박탈 추진,4
ynat-v1_train_26674,베네수엘라 이도 군사 지지 의원 면책특권 박탈,4
ynat-v1_train_26674,베네수엘라 과이도 원조 군사봉기 지지 의원 면책특권 박탈 추진,4
ynat-v1_train_26720,평화 폭주 여당 견제 위해 민생정당 평화 지지해달라,6
ynat-v1_train_26720,평화 폭주 여당 위해 민생정당 평화 지지해달라,6
ynat-v1_train_26720,평화 여당 민생정당 지지,6
ynat-v1_train_26778,MBC 아나운서 포함 7명에 해고 등 중징계종합,2
ynat-v1_train_26778,MBC 아나운서 중 7명에 해고 등 포함징계종합,2
ynat-v1_train_26778,MBC 아나운서 포함 7명에 해고 등 중징계종합,2
ynat-v1_train_27034,게시판 KT 대한민국 커뮤니케이션 대상 3개 부문 수상,2
ynat-v1_train_27034,게시판 KT 대한민국 커뮤니케이션 대상 3개 수상 부문,2
ynat-v1_train_27034,게시판 KT 대한민국 3개 부문 수상,2
ynat-v1_train_27063,리비아서 피랍 이탈리아 인질 극적 탈출로 목숨 건져,4
ynat-v1_train_27063,리비아서 피랍 이탈리아 인질 극적 탈출로 필생 건져,4
ynat-v1_train_27063,리비아서 피랍 이탈리아 인질 극적 탈출로 목숨 건져,4
ynat-v1_train_27226,장수 아이스크림 아맛나 콘 신제품으로 출시,1
ynat-v1_train_27226,아 아이스크림 장수맛나 콘 신제품으로 출시,1
ynat-v1_train_27226,장수 아이스크림으로아맛나 콘 신제품 출시,1
ynat-v1_train_27414,일성건설 263억 규모 제주 오피스텔 신축공사 수주,1
ynat-v1_train_27414,일성건설 263억 규모 신축공사 수주,1
ynat-v1_train_27414,일성건설 263억 규모 제주 오피스텔 형성 신축공사 수주,1
ynat-v1_train_27914,선두 도로공사 풀세트 접전 끝에 현대건설 제압,5
ynat-v1_train_27914,선두 도로공사 풀세트 접전 끝에 금일건설 제압,5
ynat-v1_train_27914,선두 목초 도로공사 풀세트 접전 끝에 현대건설 제압,5
ynat-v1_train_28157,여야 3개 교섭단체 원내대표와 회동하는 정세균,6
ynat-v1_train_28157,여야 3개 교섭단체원내대표와 회동하는 정세균,6
ynat-v1_train_28157,여야 3개 교섭단체 원내대표와 회동하는 정세균,6
ynat-v1_train_28526,이란 외교장관 중동 일부 지도자들이 트럼프이란 갈등 부추겨,4
ynat-v1_train_28526,이란 외교장관 중동 일부 지도자들이 트럼프갈등 이란 부추겨,4
ynat-v1_train_28526,이란 외교장관트럼프중동 일부 지도자들이 이란 갈등 부추겨,4
ynat-v1_train_29030,NASA 내년 8월 태양 탐사선 발사,0
ynat-v1_train_29030,NASA 해 내년 8월 태양 탐사선 발사,0
ynat-v1_train_29030,NASA 내년 해 8월 태양 탐사선 발사,0
ynat-v1_train_29045,신작 들고 방한한 베르나르 베르베르,3
ynat-v1_train_29045,신작 들고방한 한 베르나르 베르베르,3
ynat-v1_train_29045,신작 들고 방한한 베르나르 베르베르,3
ynat-v1_train_29164,갤노트7 사태 스마트폰업계 광속 경쟁 감속 변곡점 될 수도,0
ynat-v1_train_29164,갤노트7 사태 스마트폰업계 광속 경쟁 감속,0
ynat-v1_train_29164,갤노트7 사태 스마트폰업계 광속 경쟁 감속 될 수도,0
ynat-v1_train_29319,산업위 성윤모 산업부장관 후보자 청문보고서 채택,6
ynat-v1_train_29319,산업위 성윤모 산업부장관 후보자 청문보고서,6
ynat-v1_train_29319,산업위 조작 성윤모 산업부장관 후보자 청문보고서 채택,6
ynat-v1_train_29430,이청용 11분 크리스털 팰리스 샬케와 11 무승부,5
ynat-v1_train_29430,이청용 11분 크리스털 팰리스 샬케와 11 무승부,5
ynat-v1_train_29430,이청용 11분 크리스털와팰리스 샬케 11 무승부,5
ynat-v1_train_29472,입체 영상으로 뉴질랜드 명소 감상하세요,3
ynat-v1_train_29472,입체 영상으로 명소 감상하세요,3
ynat-v1_train_29472,입자 영상으로 뉴질랜드 명소 감상하세요,3
ynat-v1_train_29685,뉴욕검찰 법원에 트럼프재단 유용금 열흘 내 반환 요청,4
ynat-v1_train_29685,뉴욕사찰 법원에 트럼프재단 유용금 열흘 내 반환 요청,4
ynat-v1_train_29685,뉴욕검찰 법원에 트럼프재단 유용금 열흘 내요청반환,4
ynat-v1_train_29997,LGU 카카오프렌즈 키즈워치 레드닷 어워드 수상,0
ynat-v1_train_29997,LGU 카카오프렌즈 키즈워치 레드닷 어워드 수상,0
ynat-v1_train_29997,카카오프렌즈 키즈워치 레드닷 어워드 수상,0
ynat-v1_train_30162,마이크로RNA 생성 관여하는 드로셔 3차원구조 첫 규명,0
ynat-v1_train_30162,마이크로RNA 성 관여 드로셔 3차원구조 첫 규명,0
ynat-v1_train_30162,마이크로RNA 생성첫관여하는 드로셔 3차원구조 규명,0
ynat-v1_train_30173,특징주 인사 잡음 신한지주 52주 신저가,1
ynat-v1_train_30173,특징주 인사 잡음 신한지주 빨강 52주 신저가,1
ynat-v1_train_30173,특징주 인사 잡음 경례 신한지주 52주 신저가,1
ynat-v1_train_30431,GM 세계 최초 완전 자율주행차 대량생산 준비 완료,0
ynat-v1_train_30431,GM 세계 최초완료완전 자율주행차 대량생산 준비,0
ynat-v1_train_30431,GM 세상 최초 완전 자율주행차 대량생산 준비 완료,0
ynat-v1_train_30651,UAE 이어 수단도 예멘에서 병력 일부 철수,4
ynat-v1_train_30651,이어 수단 예멘에서 병력 일부 철수,4
ynat-v1_train_30651,UAE 이어 수단도에서예멘 병력 일부 철수,4
ynat-v1_train_30917,프란치스코 교황 중동과 전 세계 평화 위해 기도,4
ynat-v1_train_30917,프란치스코 교황 중동과 전 세계 평화 위해 기도,4
ynat-v1_train_30917,프란치스코 교황 중동과 전 세계 안녕 위해 기도,4
ynat-v1_train_30918,신간 사회주의 체제의 정치경제학,3
ynat-v1_train_30918,신간 사회주의 체제의 정치경제,3
ynat-v1_train_30918,신간 사회주의 체제뿌리 정치경제학,3
ynat-v1_train_31219,부동자금 MMF 순자산 넉달 만에 120조원대 재진입,1
ynat-v1_train_31219,부동자금 MMF 제철자산 넉달 만에 120조원대 재진입,1
ynat-v1_train_31219,부동자금 MMF 시즌자산 넉달 만에 120조원대 재진입,1
ynat-v1_train_31643,2018 KBO 드림세이브 첫 번째 후원목표 50세이브 달성,5
ynat-v1_train_31643,KBO2018드림세이브 첫 번째 후원목표 50세이브 달성,5
ynat-v1_train_31643,2018 KBO 드림세이브 첫 실시 번째 후원목표 50세이브 달성,5
ynat-v1_train_32512,눈속임 할인 사라질까 이통 3사 결합 상품 개편,1
ynat-v1_train_32512,눈속임 할인 사라질까 3 이통사 결합 상품 개편,1
ynat-v1_train_32512,눈속임 할인 사라질까 이통 3사 사당 결합 상품 개편,1
ynat-v1_train_32656,농협 영농철 맞아 농촌 일손돕기,3
ynat-v1_train_32656,농협 영농철 맞아 농촌 손길돕기,3
ynat-v1_train_32656,농협 영농철 맞아 농촌 손길 일손돕기,3
ynat-v1_train_32665,이해찬 대표에게 꽃다발 건네는 이인영 원내대표,6
ynat-v1_train_32665,이해찬 대표에게 꽃다발 건네는 이인영 원내대표,6
ynat-v1_train_32665,대표 이해찬에게 꽃다발 건네는 이인영 원내대표,6
ynat-v1_train_32891,감옥에 갇힌 트럼프와 네타냐후,4
ynat-v1_train_32891,감옥에 갇힌 트럼프와 네타냐후,4
ynat-v1_train_32891,트럼프에 갇힌 감옥와 네타냐후,4
ynat-v1_train_33074,연구비 부정 사용 의혹 서은경 창의재단 이사장 사의종합,2
ynat-v1_train_33074,연구비 부정 사용 의혹 서은경 창의 채용 재단 이사장 사의종합,2
ynat-v1_train_33074,연구비 부정 사용 의혹 서은경 창의재단 이사장 사의종합,2
ynat-v1_train_33191,30대 주식부호 지분가치 올해 10조원 증발,1
ynat-v1_train_33191,30대10조원주식부호 지분가치 올해 증발,1
ynat-v1_train_33191,30대 주식부호 증발분가치 올해 10조원 지,1
ynat-v1_train_33680,MBC 전문가들이 앵커로 나서는 뉴스콘서트 방송,2
ynat-v1_train_33680,MBC 전문가들이나서는앵커로 뉴스콘서트 방송,2
ynat-v1_train_33680,뉴스 전문가들이 앵커로 나서는 MBC콘서트 방송,2
ynat-v1_train_33818,북한 한일 위안부 합의 미국이 막후조종 주장,6
ynat-v1_train_33818,북한 한일 위안부 합의 배후 미국이 막후조종 주장,6
ynat-v1_train_33818,북한 한일 위안부 합의 미국이 뒤 막후조종 주장,6
ynat-v1_train_33949,래프팅하러가요 관광공사 지역특화 레저관광 10선 선정,3
ynat-v1_train_33949,래프팅하러가요 관광공사 지역특화 10관광 레저선 선정,3
ynat-v1_train_33949,래프팅하러가요 관광공사 지역특화 레저관광 10선 선정,3
ynat-v1_train_34024,문 대통령 신년사 발표,6
ynat-v1_train_34024,창문 대통령 신년사 발표,6
ynat-v1_train_34024,문 대통령 설문 신년사 발표,6
ynat-v1_train_34044,흙수저 반란 일으킨 레스터시티 한 시즌 만에 강등 위기,5
ynat-v1_train_34044,흙수저 반란 일으킨레스터 시티 한 시즌 만에 강등 위기,5
ynat-v1_train_34044,흙수저 반란 일으킨 레스터시티 정한 시즌 만에 강등 위기,5
ynat-v1_train_34296,E1 21년 연속 노사 임금협상 무교섭 타결,1
ynat-v1_train_34296,E1 21년 연속 노사 임금협상 무교섭 타결,1
ynat-v1_train_34296,E1 21년 연속 협약 노사 임금협상 무교섭 타결,1
ynat-v1_train_34553,LG전자 V30S 씽큐 국내 출시,0
ynat-v1_train_34553,LG전자 V30 씽큐 국내 출시,0
ynat-v1_train_34553,LG V30S전자씽큐 국내 출시,0
ynat-v1_train_34619,배구협회 체육회에 홍콩 국적 알렉스 우수인재 특별귀화 신청,5
ynat-v1_train_34619,배구협회 체육회에 홍콩 국적 알렉스 우수인재 특별귀화 굴복 신청,5
ynat-v1_train_34619,배구협회 체육회에 홍콩 국적 알렉스 우수인재 특별귀화 신청,5
ynat-v1_train_34930,광주시 광복절 경축식,2
ynat-v1_train_34930,광주시 광복절 경축 수단 식,2
ynat-v1_train_34930,광주시 광복절 경축식,2
ynat-v1_train_35038,거대 블랙홀 광속 가까운 속도로 가스 분출,0
ynat-v1_train_35038,거대 블랙홀 광속 가까운 속도로 가스 급속도 분출,0
ynat-v1_train_35038,거대 블랙홀 광속 가까운 속도로 가스 분출,0
ynat-v1_train_35112,일본 중의원 의장과 악수하는 이낙연 총리,6
ynat-v1_train_35112,일본 중의원 이낙연과 악수하는 의장 총리,6
ynat-v1_train_35112,일본 중의원 회장과 악수하는 이낙연 총리,6
ynat-v1_train_35279,NBA 필라델피아 엠비드 버틀러 영입 이후 기용 방식에 실망,4
ynat-v1_train_35279,NBA 필라델피아 엠비드 버틀러 영입 이후 기용 에 실망,4
ynat-v1_train_35279,NBA 필라델피아 엠비드 버틀러 영입 이후 임용 기용 방식에 실망,4
ynat-v1_train_35360,유혈사태 수단 군부 9개월내 국제사회 감독 아래 선거 실시,4
ynat-v1_train_35360,유혈사태 수단 군부 9개월내 국제사회 감독 아래 보선 실시,4
ynat-v1_train_35360,유혈사태 수단 군부 9개월내 국제사회 감독 아래 선거 달성,4
ynat-v1_train_35740,신간 왜 다시 자유인가,3
ynat-v1_train_35740,신간 왜 다시 자유인가,3
ynat-v1_train_35740,신간 왜 다시 자립인가,3
ynat-v1_train_35808,암세포 유전체 분석 정확도 58% 더 높이는 검사법 개발,0
ynat-v1_train_35808,암세포 유전체 분석 정확도 58% 더 높이는 검사법 시험 개발,0
ynat-v1_train_35808,유전체 분석 정확도 58% 더암세포높이는 검사법 개발,0
ynat-v1_train_35864,이주의 뉴스키워드 문대통령 강정마을 허그데이,6
ynat-v1_train_35864,이주의 뉴스키워드 문대통령 강정마을 보도 허그데이,6
ynat-v1_train_35864,이주의 뉴스키워드 문대통령 강정마을 허그데이,6
ynat-v1_train_36040,영상 한국 실낱같은 월드컵 16강 가능성,5
ynat-v1_train_36040,영상 한국 실낱같은 월드컵 16 환상 강 가능성,5
ynat-v1_train_36040,영상 한국 실낱16 월드컵 같은강 가능성,5
ynat-v1_train_36135,독일서 전기스쿠터 차도 허용 인도 금지,4
ynat-v1_train_36135,독일서 전기스쿠터 거리 차도 허용 인도 금지,4
ynat-v1_train_36135,서 전기스쿠터 허용 인도 금지,4
ynat-v1_train_36140,한파가 빚은 그림,3
ynat-v1_train_36140,한파가 빚은 화상,3
ynat-v1_train_36140,한파가 차관은 그림,3
ynat-v1_train_36515,위클리 스마트 가정용 로봇이 반려동물 대신한다,0
ynat-v1_train_36515,한계 위클리 스마트 가정용 로봇이 반려동물 대신한다,0
ynat-v1_train_36515,위클리 스마트 집안용 로봇이 반려동물 대신한다,0
ynat-v1_train_36541,아프리카 가나서 광산 폭발사고로 13명 숨져,4
ynat-v1_train_36541,아프리카 가나서 광산 폭발사고로 13명 숨져,4
ynat-v1_train_36541,아프리카 가나서 광산 폭발사고로 13호 숨져,4
ynat-v1_train_36790,피씨엘 코스닥 상장 증권신고서 제출,1
ynat-v1_train_36790,피씨엘 코스닥 상장 증권신고서 제출,1
ynat-v1_train_36790,피씨엘 코스닥 상장 증권신고서 수고 제출,1
ynat-v1_train_36892,안랩 이메일 랜섬웨어 보안 서비스 출시,0
ynat-v1_train_36892,안랩 이메일 랜섬웨어 서비스 출시,0
ynat-v1_train_36892,안랩 이메일 랜섬웨어 보안 서비스 출시,0
ynat-v1_train_37061,북한 김정은 폼페이오 접견,6
ynat-v1_train_37061,열 북한 김정은 폼페이오 접견,6
ynat-v1_train_37061,북한 김정은 폼페이오 접견,6
ynat-v1_train_37352,아스트 650억원 규모 비행기 부품 공급계약,1
ynat-v1_train_37352,아스트 650억원 규모 비행기 부품 공급계약,1
ynat-v1_train_37352,아스트 650억원 항공기 규모 비행기 부품 공급계약,1
ynat-v1_train_37602,니카라과 망명 중인 엘살바도르 전 대통령에 시민권,4
ynat-v1_train_37602,니카라과 망명 중인 엘살바도르 논 대통령에 시민권,4
ynat-v1_train_37602,니카라과 망명 중인 전 에 시민권,4
ynat-v1_train_37648,5G 휴대전화는 언제,0
ynat-v1_train_37648,휴대전화는,0
ynat-v1_train_37648,5G 휴대전화는 언제,0
ynat-v1_train_37664,이총리 가해자일 수 있단 생각으로 미세먼지 대책 동참했으면,6
ynat-v1_train_37664,이총리 가해자일 있단 생각으로 미세먼지 대책 동참했으면,6
ynat-v1_train_37664,이총리 가해자일 수 지 있단 생각으로 미세먼지 대책 동참했으면,6
ynat-v1_train_38018,작업의 배경에 주목한 발터 벤야민 평전,3
ynat-v1_train_38018,작업의 배경에 주목한 발터 벤야민 국한 평전,3
ynat-v1_train_38018,작업의 배경에 주목한 발터 벤야민 평전,3
ynat-v1_train_38219,컴퓨터 알고리즘 주식거래도 작전에 쓰이면 제재 대상,0
ynat-v1_train_38219,컴퓨터 알고리즘 주식거래번 작전에 쓰이면 제재 대상,0
ynat-v1_train_38219,컴퓨터 알고리즘 주식작전도 거래에 쓰이면 제재 대상,0
ynat-v1_train_38536,김판곤 감독선임위원장 신태용호 도울 분석코치부터 영입,5
