guid,title,label
ynat-v1_train_18371,MLB 40년만에 사이영상 12위 투수끼리 개막전 빅뱅입니다,5
ynat-v1_train_18403,드론 활용 해빙기 안전점검,0
ynat-v1_train_18403,드론 해빙기 안전점검,0
ynat-v1_train_18403,드론을 이용한 해빙 안전점검,0
ynat-v1_train_18413,한국은행 금융안정보고서 설명회,1
ynat-v1_train_18413,한국은행 금융안정보고서 설명회입니다.,1
ynat-v1_train_18413,한은 금융안정보고서 설명회,1
ynat-v1_train_18713,KBO 팬 성향 설문조사 분석 업체 선정 입찰,5
ynat-v1_train_18713,KBO팬성향설문분석사선정입찰입니다.,5
ynat-v1_train_18713,KBO 팬 성향조사 분석업체 입찰,5
ynat-v1_train_18791,부산소식 부산관광공사 아르피나 숙박서핑 패키지,3
ynat-v1_train_18791,부산뉴스 부산관광공사 아르피나 숙박 서핑 패키지,3
ynat-v1_train_18791,부산뉴스부산관광공사 알피나숙박서핑패키지입니다,3
ynat-v1_train_18834,새 시즌 앞두고 부친 떠나보낸 맨유 모리뉴 감독,5
ynat-v1_train_18834,무리뉴 맨유 감독 새 시즌 앞두고 아버지 떠나보낸다,5
ynat-v1_train_18834,무리뉴 맨유 감독이 새 시즌을 앞두고 아버지를 떠나보냈다,5
ynat-v1_train_18892,교황 모란디 붕괴사고 1주년 맞아 제노바 시민에 위로 편지,4
ynat-v1_train_18892,교황 모란디 붕괴사고 1주년 맞아 제노바 시민들에게 위로의 편지를 보냅니다.,4
ynat-v1_train_18892,교황 모란디 서거 1주년 제노바 시민들에게 위로의 편지,4
ynat-v1_train_19240,카카오게임즈 첫 MMORPG 테라 클래식 내달 발매,0
ynat-v1_train_19240,카카오게임즈는 다음달 첫 MMORPG '테라 클래식'을 발매한다.,0
ynat-v1_train_19240,카카오게임즈 첫 MMORPG 테라클래식 내달 출시,0
ynat-v1_train_19347,중국 한반도 문제에서 중국은 변수 될 수 없어,4
ynat-v1_train_19347,중 한반도 문제로 중국 변수 될 수 없어요,4
ynat-v1_train_19347,중국은 한반도 문제에서 변수가 돼선 안 된다,4
ynat-v1_train_19533,최주환 끝내기 두산 연장 11회 접전 끝에 LG 제압,5
ynat-v1_train_19533,두산 연장 11회 접은 최주환 LG전 승리,5
ynat-v1_train_19533,"최주환, 두산 연장 11회 접전 끝 LG 제압",5
ynat-v1_train_19718,구글 어시스턴트 첫 이중언어 구사 음성비서,0
ynat-v1_train_19718,구글 어시스턴트 최초의 이중언어 음성비서입니다,0
ynat-v1_train_19718,구글 어시스턴트 최초의 이중 언어 음성 비서,0
ynat-v1_train_19731,여자농구 국민은행 삼성생명 꺾고 선두 추격 박차,5
ynat-v1_train_19731,"여자농구, 국민은행 삼성생명 꺾고 선두 추격에 박차를 가하다",5
ynat-v1_train_19731,여자농구 국민은행 삼성생명 꺾고 선두 추격 박차고 갑니다,5
ynat-v1_train_19766,류현진 베이스볼아메리카 선정 2019 MLB 올스타 선발투수,5
ynat-v1_train_19766,"류현진, 메이저리그 2019 MLB 올스타 선발투수 선정",5
ynat-v1_train_19766,류현진 베이스볼 아메리카 선정 2019 MLB 올스타 선발투수입니다,5
ynat-v1_train_20153,추신수 9회 대타로 나와 삼진,5
ynat-v1_train_20153,추신수는 9회 대타로 나와 삼진으로 물러났다,5
ynat-v1_train_20153,추신수 9회 대타 삼진입니다,5
ynat-v1_train_20302,삼부토건 대표이사 직무집행정지 가처분 피소,2
ynat-v1_train_20302,삼부토건 대표이사 직무집행정지 기소,2
ynat-v1_train_20302,삼부토건 대표이사 직무집행정지 가처분 신청입니다,2
ynat-v1_train_20480,러 신문 김정은푸틴 25일 극동연방대서 정상회담종합2보,6
ynat-v1_train_20480,러시아 신문 김정은 푸틴이 25일 극동에서 정상회담을 가졌다,6
ynat-v1_train_20480,"러시아 신문 '김정은 푸틴, 25일 극동연방대학서 정상회담 종합보도'",6
ynat-v1_train_20580,터키 이어 그리스도 리비아 사태 해소에 발언권 주장,4
ynat-v1_train_20580,"터키 이어 그리스, 리비아 사태 해결 발언권 주장",4
ynat-v1_train_20580,터키에 이어 그리스도 리비아 사태 해소 발언권 주장,4
ynat-v1_train_20591,신년사 정지선 현대백화점그룹 회장,1
ynat-v1_train_20591,정지선 현대백화점그룹 회장입니다,1
ynat-v1_train_20591,정지선 현대백화점 회장 신년사,1
ynat-v1_train_20641,문대통령 유남석 헌재소장 임명장 수여,6
ynat-v1_train_20641,"문 대통령, 유남석 대법원장 임명장 수여",6
ynat-v1_train_20641,"문대통령, 유남석 헌재소장 임명장 수여",6
ynat-v1_train_20658,고려사회 다양성과 통합성 분석한 학술총서 발간,3
ynat-v1_train_20658,고려사회의 다양성과 통합성을 분석한 학술총서 발간,3
ynat-v1_train_20658,고려사회 다양성과 통합성 분석한 학술총서 출간,3
ynat-v1_train_20804,군 복무 후 용병급 활약 두산 정수빈 결승타까지,5
ynat-v1_train_20804,용병급 활약 두산 정수빈 결승골,5
ynat-v1_train_20804,두산 정수빈은 군 복무 후 마지막 안타 때까지 용병급 활약을 펼쳤다,5
ynat-v1_train_20900,질의 듣는 한인섭 한국형사정책연구원 원장,2
ynat-v1_train_20900,질의응답 한인섭 한국형사정책연구원장,2
ynat-v1_train_20900,"한인섭 한국형사정책연구원장, 질의 청취",2
ynat-v1_train_21300,간절함이 만든 승리 기업은행 선두 GS칼텍스 꺾고 5...,5
ynat-v1_train_21300,"간절함이 가져다준 승리, 기업은행 1위 GS칼텍스 꺾고 5.",5
ynat-v1_train_21300,간절한 승리...기업은행 선두 GS칼텍스 꺾고 5승,5
ynat-v1_train_21500,챔프전까지 1승 DB 이상범 감독 수비의 투혼이 열쇠,5
ynat-v1_train_21500,우승 전 1승 이상범 DB 감독의 수비 투혼이 관건,5
ynat-v1_train_21500,챔프전까지 1승 DB 이상범 감독 수비 투혼이 관건입니다,5
ynat-v1_train_21647,현송월 환한 표정으로 하차,3
ynat-v1_train_21647,밝은 얼굴로 내리세요,3
ynat-v1_train_21647,현송월 밝은 표정으로 하차,3
ynat-v1_train_22019,82년생 김강민 올가을 개띠 황금세대 중 가장 빛난다,5
ynat-v1_train_22019,"82년생 김강민, 올가을 개띠 황금세대서 빛난다",5
ynat-v1_train_22019,1982년생 김강민 올가을 개띠 황금세대 중 가장 빛납니다,5
ynat-v1_train_22261,이대호 연타석포 롯데 SK 7연승 도전 저지,5
ynat-v1_train_22261,이대호 연타석 롯데 SK 7연승 저지,5
ynat-v1_train_22261,"이대호 연타석, 롯데 SK 7연승 막힌다",5
ynat-v1_train_22295,빵값 시위로 촉발된 바시르 수단 대통령의 몰락,4
ynat-v1_train_22295,빵값 시위로 촉발된 바시르 수단 대통령 몰락,4
ynat-v1_train_22295,빵값 시위로 촉발된 바시르 수단 대통령 추락,4
ynat-v1_train_22335,꿈의 전자파 테라헤르츠파 세기 조절한다,0
ynat-v1_train_22335,꿈의 전자기파 테라헤르츠파 세기를 조절,0
ynat-v1_train_22335,꿈에 그리던 전자파 테라헤르츠파의 세기 조절,0
ynat-v1_train_22417,기아차 명품 가죽소재로 고급스러워진 스팅어 신모델 출시,1
ynat-v1_train_22417,"기아차, 명품 가죽 소재로 고급스러운 스팅어 신모델 출시",1
ynat-v1_train_22417,"기아차, 고급스러운 가죽 소재로 고급스러운 스팅어 신모델 출시",1
ynat-v1_train_22545,특징주 이녹스첨단소재 2분기 실적 부진에 신저가,1
ynat-v1_train_22545,특징주 이녹스첨단소재 2분기 실적 부진에 신저가종합,1
ynat-v1_train_22545,"특징주 이녹스 첨단소재, 2분기 실적 부진으로 신저가 경신",1
ynat-v1_train_22570,코스닥시장위원장에 길재욱 한양대 교수 내정종합,1
ynat-v1_train_22570,길재욱 한양대 교수 코스닥시장위원장 선임,1
ynat-v1_train_22570,코스닥시장위원장에 길재욱 한양대 교수 내정,1
ynat-v1_train_22610,이란군 최신구축함 등 해군함대 3월부터 5개월간 대서양 항해,4
ynat-v1_train_22610,이란군 최신 구축함 등 해군 함대 3월부터 5개월간 대서양 항해,4
ynat-v1_train_22610,이란 최신예 구축함을 포함한 해군 함대가 3월부터 5개월간 대서양을 항해한다,4
ynat-v1_train_22681,김태년 정의당도 시대 뒤떨어진 규제혁신에 찬성할 것,6
ynat-v1_train_22681,김태년 정의당도 시대에 뒤떨어진 규제혁신 찬성,6
ynat-v1_train_22681,정의당 김태년 의원도 낡은 규제혁신 지지할 것,6
ynat-v1_train_22918,셀트리온 내달 29일 코스피 이전 상장 관련 주주총회,1
ynat-v1_train_22918,"셀트리온, 내달 29일 코스피 이전 상장 관련 주총",1
ynat-v1_train_22918,"셀트리온, 내달 29일 코스피 상장 관련 주주총회 개최",1
ynat-v1_train_23083,카드뉴스 가상의 유튜버 브이튜버Vtuber를 아십니까,0
ynat-v1_train_23083,카드뉴스 가상 유튜버 Vtuber 아세요?,0
ynat-v1_train_23083,카드 뉴스 가상 유튜버 VTuber VTuber를 아시나요,0
ynat-v1_train_23424,이란 호르무즈 해협서 경유 밀수 선박 억류,4
ynat-v1_train_23424,이란 호르무즈 해협 통해 밀수선 억류돼요,4
ynat-v1_train_23424,이란 호르무즈 해협에서 경유 밀반입 선박에 억류,4
ynat-v1_train_23452,아시안게임 박항서호 응원하자 베트남팬 열기에 자카르...,5
ynat-v1_train_23452,아시안게임 박항서 응원하자. 베트남 팬들의 열기가 자카르를...,5
ynat-v1_train_23452,아시아경기대회 박항서호 응원해요.베트남 팬 열기에 자카르...,5
ynat-v1_train_23507,특징주 SK하이닉스 1분기 호실적 발표 후 하락세,1
ynat-v1_train_23507,"피처주 SK하이닉스, 1분기 호실적 발표 후 급락",1
ynat-v1_train_23507,특징주 SK하이닉스 1분기 호실적 발표 후 하락세입니다,1
ynat-v1_train_23565,22일부터 저소득층 이통요금 1만1천원 추가감면,2
ynat-v1_train_23565,22일부터 저소득층 이동통신요금 1만1000원 추가 감면,2
ynat-v1_train_23565,22일부터 저소득층 이동통신 요금 1만1000원 추가 인하,2
ynat-v1_train_23775,신간 신우인 목사의 이스라엘 왕 이야기,3
ynat-v1_train_23775,신간 신우인 목사의 이스라엘 왕 이야기입니다,3
ynat-v1_train_23775,신우인 목사의 이스라엘 왕 이야기,3
ynat-v1_train_24385,에티오피아서 축하 공연하던 가수 유탄 맞아 숨져,4
ynat-v1_train_24385,에티오피아에서 공연을 하던 가수가 유탄에 맞아 사망했다,4
ynat-v1_train_24385,에티오피아 축하공연 가수 유탄 맞아 숨져,4
ynat-v1_train_24393,미 국방대행 아프간 이어 이라크 방문,4
ynat-v1_train_24393,미 국방 대리 아프가니스탄 이어 이라크 방문,4
ynat-v1_train_24393,아프가니스탄에 이어 이라크를 방문하는 미 국방장관 대행,4
ynat-v1_train_24497,경찰과 대치하는 시민단체,2
ynat-v1_train_24497,경찰과 대치하는 시민단체입니다,2
ynat-v1_train_24497,경찰과 대치하고 있는 시민 단체,2
ynat-v1_train_24529,유비케어 30억원 규모 자사주 취득 신탁계약,1
ynat-v1_train_24529,유비케어 30억원 규모 자사주 취득 신탁계약입니다,1
ynat-v1_train_24529,"유비케어, 30억 원 규모 자사주 신탁계약 취득",1
ynat-v1_train_24570,반부패회의 입장하며 얘기 나누는 검경,6
ynat-v1_train_24570,"검경, 반부패 회의장 출입기자단 간담회",6
ynat-v1_train_24570,반부패 회의 입장에서 논의하는 검경입니다,6
ynat-v1_train_24891,시리아 북서부서 정부군반군 충돌로 최소 35명 사망,4
ynat-v1_train_24891,시리아 북서부 정부군 반군 충돌로 최소 35명 사망,4
ynat-v1_train_24891,시리아 북서부에서 정부 반군과 충돌해 최소 35명이 사망했다,4
ynat-v1_train_24905,게시판 NH투자증권 23일 100세시대 아카데미 1월 강좌,1
ynat-v1_train_24905,게시판 NH투자,1
ynat-v1_train_24905,NH투자증권 게시판 : 23일 100세시대 아카데미 1월 특강,1
ynat-v1_train_25156,사우디 국영방송 아람코 주식 12월11일 사우디서 거래 개시,4
ynat-v1_train_25156,"사우디 국영방송 아람코 주식, 12월 11일 사우디아라비아에서 거래 개시",4
ynat-v1_train_25156,사우디 국영방송 아람코 주식 12월 11일 사우디서 거래 시작합니다,4
ynat-v1_train_25380,증시신상품 키움증권 연 7.6% 수익추구 ELS,1
ynat-v1_train_25380,증시 신상품 키움증권 연 7.6% ELS 추구,1
ynat-v1_train_25380,증시신상품 키움증권 연 7.6% 수익추구 ELS입니다,1
ynat-v1_train_25762,언론노조 10대 위원장에 오정훈 연합뉴스 기자,2
ynat-v1_train_25762,언론노조 10대 위원장 오정훈 연합뉴스 기자,2
ynat-v1_train_25762,연합뉴스 오정훈 기자 제10대 언론노조 위원장,2
ynat-v1_train_26082,토지 경계 정리한다 인천 강화군 지적재조사,2
ynat-v1_train_26082,토지 경계 정리 인천 강화군 지적 재조사,2
ynat-v1_train_26082,토지 경계 정리합니다 인천 강화군 지적 재조사입니다,2
ynat-v1_train_26251,한화투자증권에 불성실공시법인 지정예고,1
ynat-v1_train_26251,한화투자증권 불성실공시법인 지정 예고,1
ynat-v1_train_26251,한화투자증권 불성실공시법인 지정,1
ynat-v1_train_26442,민주 혁신성장특위 위원장에 추미애,6
ynat-v1_train_26442,민주혁신성장특위 위원장 추미애,6
ynat-v1_train_26442,민주혁신성장특별위원회 위원장 추미애,6
ynat-v1_train_26674,베네수엘라 과이도 군사봉기 지지 의원 면책특권 박탈 추진,4
ynat-v1_train_26674,"베네수엘라 과이도, 군부 봉기 지지 의원 면책특권 박탈 추진",4
ynat-v1_train_26674,"베네수엘라, 과이도 군사봉기 지지...의원 면책특권 박탈",4
ynat-v1_train_26720,평화 폭주 여당 견제 위해 민생정당 평화 지지해달라,6
ynat-v1_train_26720,평화 폭주 여당 견제 위해 민생정당 평화 지지 바람,6
ynat-v1_train_26720,여당을 견제하기 위해 민생정당 평화를 지지해 주시기 바랍니다,6
ynat-v1_train_26778,MBC 아나운서 포함 7명에 해고 등 중징계종합,2
ynat-v1_train_26778,MBC 아나운서 포함 7명 해고 등 중징계종합,2
ynat-v1_train_26778,MBC 아나운서 포함 7명 해고 등 종합징계,2
ynat-v1_train_27034,게시판 KT 대한민국 커뮤니케이션 대상 3개 부문 수상,2
ynat-v1_train_27034,"게시판 KT, 국내 통신대상 3관왕",2
ynat-v1_train_27034,게시판 KT 대한민국 커뮤니케이션 대상 3개 부문 수상입니다,2
ynat-v1_train_27063,리비아서 피랍 이탈리아 인질 극적 탈출로 목숨 건져,4
ynat-v1_train_27063,리비아서 피랍 이탈리아 인질 극적 탈출로 목숨 건져요,4
ynat-v1_train_27063,이탈리아 인질 리비아서 납치극적 탈출로 목숨 건졌다,4
ynat-v1_train_27226,장수 아이스크림 아맛나 콘 신제품으로 출시,1
ynat-v1_train_27226,장수 아이스크림입니다 단채콘 신제품으로 출시됩니다,1
ynat-v1_train_27226,장수 아이스크림 아마트나콘 신제품 출시,1
ynat-v1_train_27414,일성건설 263억 규모 제주 오피스텔 신축공사 수주,1
ynat-v1_train_27414,"일성건설, 263억 제주 오피스텔 신축공사 수주",1
ynat-v1_train_27414,일성이,1
ynat-v1_train_27914,선두 도로공사 풀세트 접전 끝에 현대건설 제압,5
ynat-v1_train_27914,현대 엔지니어링,5
ynat-v1_train_27914,도로공사 앞서 풀세트 접전 끝에 현대건설 제압,5
ynat-v1_train_28157,여야 3개 교섭단체 원내대표와 회동하는 정세균,6
ynat-v1_train_28157,여야 교섭단체 3당 원내대표 회동 정세균,6
ynat-v1_train_28157,"정세균, 여야 3당 원내대표 회동",6
ynat-v1_train_28526,이란 외교장관 중동 일부 지도자들이 트럼프이란 갈등 부추겨,4
ynat-v1_train_28526,이란 외교장관 트럼프-이란 갈등 부추기는 중동 일부 지도자,4
ynat-v1_train_28526,이란 외무장관 일부 중동 지도자들은 트럼프의 갈등을 부추겼다,4
ynat-v1_train_29030,NASA 내년 8월 태양 탐사선 발사,0
ynat-v1_train_29030,나사 내년 8월 태양탐사기 발사합니다,0
ynat-v1_train_29030,"NASA, 내년 8월 태양 탐사선 발사",0
ynat-v1_train_29045,신작 들고 방한한 베르나르 베르베르,3
ynat-v1_train_29045,"베르나르 베르베르, 신작으로 한국 방문",3
ynat-v1_train_29045,신작을 가지고 방한한 베르나르 베르베르입니다.,3
ynat-v1_train_29164,갤노트7 사태 스마트폰업계 광속 경쟁 감속 변곡점 될 수도,0
ynat-v1_train_29164,"갤럭시노트7 사태, 스마트폰 업계 광속 경쟁 감속 변곡점 될 듯",0
ynat-v1_train_29164,갤럭시노트7 사태 스마트폰 광속경쟁 둔화 변곡점 될 수도 있어요,0
ynat-v1_train_29319,산업위 성윤모 산업부장관 후보자 청문보고서 채택,6
ynat-v1_train_29319,산업위 성윤모 산업부 장관 후보자 청문보고서 채택,6
ynat-v1_train_29319,성윤모 산업부 장관 후보자 청문보고서 채택,6
ynat-v1_train_29430,이청용 11분 크리스털 팰리스 샬케와 11 무승부,5
ynat-v1_train_29430,이청용은 11분 크리스털 팰리스 샬케와 11무승부를 펼쳤습니다.,5
ynat-v1_train_29430,이청용은 전반 11분 크리스털 팰리스 샬케와 비겼다,5
ynat-v1_train_29472,입체 영상으로 뉴질랜드 명소 감상하세요,3
ynat-v1_train_29472,뉴질랜드 명소를 3D로 즐기세요,3
ynat-v1_train_29472,입체영상으로 뉴질랜드의 명소를 감상하세요,3
ynat-v1_train_29685,뉴욕검찰 법원에 트럼프재단 유용금 열흘 내 반환 요청,4
ynat-v1_train_29685,뉴욕 검찰법원에 트럼프 재단 도난당한 돈 10일 안에 돌려달라고 요청,4
ynat-v1_train_29685,"뉴욕 검찰, 트럼프재단에 10일 내 유용금 반환 요구",4
ynat-v1_train_29997,LGU 카카오프렌즈 키즈워치 레드닷 어워드 수상,0
ynat-v1_train_29997,"LGU 카카오프렌즈, 어린이시계 레드닷상 수상",0
ynat-v1_train_29997,LGU 카카오프렌즈 키즈워치 레드닷 어워드 수상합니다,0
ynat-v1_train_30162,마이크로RNA 생성 관여하는 드로셔 3차원구조 첫 규명,0
ynat-v1_train_30162,마이크로 RNA 제작에 관여하는 서랍의 3차원 구조에 대한 최초의 발견,0
ynat-v1_train_30162,마이크로RNA 생성에 관여하는 drasher의 3차원 구조 최초 규명,0
ynat-v1_train_30173,특징주 인사 잡음 신한지주 52주 신저가,1
ynat-v1_train_30173,특징주 인사말 신한지주 52주 신저가,1
ynat-v1_train_30173,"특징주 인사, 신한지주 52주 신저",1
ynat-v1_train_30431,GM 세계 최초 완전 자율주행차 대량생산 준비 완료,0
ynat-v1_train_30431,GM 세계최초 완전자율주행차 대량생산 준비 완료,0
ynat-v1_train_30431,"GM, 세계 최초 완전자율주행차 양산 준비",0
ynat-v1_train_30651,UAE 이어 수단도 예멘에서 병력 일부 철수,4
ynat-v1_train_30651,UAE 이어 수단도 예멘에서 병력 일부 철수합니다,4
ynat-v1_train_30651,uae 이어 수단도 예멘서 병력 일부 철수,4
ynat-v1_train_30917,프란치스코 교황 중동과 전 세계 평화 위해 기도,4
ynat-v1_train_30917,프란치스코 교황 중동과 전 세계 평화를 위해 기도하다,4
ynat-v1_train_30917,"프란치스코 교황, 중동과 전 세계의 평화를 위해 돈을 지불하다",4
ynat-v1_train_30918,신간 사회주의 체제의 정치경제학,3
ynat-v1_train_30918,신사회주의체제의 정치경제학,3
ynat-v1_train_30918,신간 사회주의 체제의 정치 경제학입니다,3
ynat-v1_train_31219,부동자금 MMF 순자산 넉달 만에 120조원대 재진입,1
ynat-v1_train_31219,부동자금 MMF 순자산 4개월만에 120조원대 재진입합니다,1
ynat-v1_train_31219,유동성 MMF 순자산 4개월만에 120조원대 진입,1
ynat-v1_train_31643,2018 KBO 드림세이브 첫 번째 후원목표 50세이브 달성,5
ynat-v1_train_31643,2018 KBO 드림세이브 첫 스폰서 목표 50세이브 달성,5
ynat-v1_train_31643,2018 KBO 드림세이브 첫 후원 목표 50세이브 달성,5
ynat-v1_train_32512,눈속임 할인 사라질까 이통 3사 결합 상품 개편,1
ynat-v1_train_32512,눈속임 할인 없어지나? 이동통신 3사 결합상품 개편,1
ynat-v1_train_32512,눈속임 혜택 사라질까 이통3사 합동 상품 개편,1
ynat-v1_train_32656,농협 영농철 맞아 농촌 일손돕기,3
ynat-v1_train_32656,그렇습니다. 농협 농번기 농촌 일손 돕기,3
ynat-v1_train_32656,농협 영농철을 맞아 농촌 일손 돕기입니다,3
ynat-v1_train_32665,이해찬 대표에게 꽃다발 건네는 이인영 원내대표,6
ynat-v1_train_32665,"이인영 원내대표, 이해찬 대표에 헌화",6
ynat-v1_train_32665,이인영 원내대표가 이해찬 대표에게 꽃다발을 건넨다,6
ynat-v1_train_32891,감옥에 갇힌 트럼프와 네타냐후,4
ynat-v1_train_32891,감옥에 갇힌 트럼프와 네타냐후입니다,4
ynat-v1_train_32891,트럼프와 네타냐후는 감옥에 갇혔다,4
ynat-v1_train_33074,연구비 부정 사용 의혹 서은경 창의재단 이사장 사의종합,2
ynat-v1_train_33074,연구비 부정사용 의혹 서은경 창의재단 이사장 사의종합,2
ynat-v1_train_33074,연구비 부정사용 의혹 서은경 창의재단 이사장 사퇴 복합성,2
ynat-v1_train_33191,30대 주식부호 지분가치 올해 10조원 증발,1
ynat-v1_train_33191,주요 증권사 30곳의 지분 가치가 올해 들어 10조원이나 증발했다,1
ynat-v1_train_33191,30대 주식부자 지분가치 올해 10조원 늘어요,1
ynat-v1_train_33680,MBC 전문가들이 앵커로 나서는 뉴스콘서트 방송,2
ynat-v1_train_33680,MBC 전문가 앵커로 진행되는 뉴스콘서트,2
ynat-v1_train_33680,MBC 전문가들이 사회를 보는 뉴스 콘서트 프로그램,2
ynat-v1_train_33818,북한 한일 위안부 합의 미국이 막후조종 주장,6
ynat-v1_train_33818,북-일 위안부합의 미 물밑조종 주장,6
ynat-v1_train_33818,"美, 북일 일본군 위안부 합의 물밑조작 주장",6
ynat-v1_train_33949,래프팅하러가요 관광공사 지역특화 레저관광 10선 선정,3
ynat-v1_train_33949,"래프팅하러 가요. 한국관광공사, 10개 지역 레저투어 선정",3
ynat-v1_train_33949,래프팅하러 갑니다. 관광공사 지역특화레저관광 10선 선정합니다,3
ynat-v1_train_34024,문 대통령 신년사 발표,6
ynat-v1_train_34024,문재인 대통령 신년사,6
ynat-v1_train_34024,문 대통령 신년사 발표합니다,6
ynat-v1_train_34044,흙수저 반란 일으킨 레스터시티 한 시즌 만에 강등 위기,5
ynat-v1_train_34044,흙수저 반란 레스터시티 한 시즌 강등 위기,5
ynat-v1_train_34044,레스터시티가 한 시즌 만에 진흙탕 반란을 일으키며 강등 위기에 처했다,5
ynat-v1_train_34296,E1 21년 연속 노사 임금협상 무교섭 타결,1
ynat-v1_train_34296,E21년 연속 노사 임금협상 무교섭 타결,1
ynat-v1_train_34296,E1 21년 연속 임단협 무교섭 타결,1
ynat-v1_train_34553,LG전자 V30S 씽큐 국내 출시,0
ynat-v1_train_34553,"LG전자, V30S 씽큐 국내 출시",0
ynat-v1_train_34553,LG전자 V30S ThinQ 국내 출시,0
ynat-v1_train_34619,배구협회 체육회에 홍콩 국적 알렉스 우수인재 특별귀화 신청,5
ynat-v1_train_34619,배구협회 체육회 홍콩 국적 알렉스 우수인재 특별귀화 신청,5
ynat-v1_train_34619,배구협회 체육회에 홍콩 국가대표 알렉스 우수인재 특별귀화 신청,5
ynat-v1_train_34930,광주시 광복절 경축식,2
ynat-v1_train_34930,광주시 광복절 경축행사,2
ynat-v1_train_34930,광주시 광복절 경축식입니다,2
ynat-v1_train_35038,거대 블랙홀 광속 가까운 속도로 가스 분출,0
ynat-v1_train_35038,거대한 블랙홀은 빛의 속도에 가까운 속도로 가스를 뿜어낸다,0
ynat-v1_train_35038,거대한 블랙홀은 광속에 가까운 속도로 가스를 분출한다.,0
ynat-v1_train_35112,일본 중의원 의장과 악수하는 이낙연 총리,6
ynat-v1_train_35112,"이낙연 국무총리, 일본 중의원 의장과 악수",6
ynat-v1_train_35112,일본 중의원 의장과 악수하는 이낙연 총리입니다.,6
ynat-v1_train_35279,NBA 필라델피아 엠비드 버틀러 영입 이후 기용 방식에 실망,4
ynat-v1_train_35279,NBA 필라델피아에서 엠비드 버틀러를 영입한 후 고용된 방식에 실망했다,4
ynat-v1_train_35279,NBA 필라델피아 엔비드 버틀러 영입 후 기용 방식 실망스러워요,4
ynat-v1_train_35360,유혈사태 수단 군부 9개월내 국제사회 감독 아래 선거 실시,4
ynat-v1_train_35360,수단 군대는 9개월 이내에 국제 사회의 감독 하에 선거를 실시할 것입니다,4
ynat-v1_train_35360,"수단 유혈사태...군, 9개월간 국제사회의 감시 받아 선거 실시",4
ynat-v1_train_35740,신간 왜 다시 자유인가,3
ynat-v1_train_35740,신간은 왜 다시 자유로워졌나,3
ynat-v1_train_35740,왜 새로운 책은 다시 무료인가요,3
ynat-v1_train_35808,암세포 유전체 분석 정확도 58% 더 높이는 검사법 개발,0
ynat-v1_train_35808,암세포 유전자 분석 정확도 58% 높이는 검사법 개발,0
ynat-v1_train_35808,암세포유전자분석정확도를58%높이는검사법개발입니다.,0
ynat-v1_train_35864,이주의 뉴스키워드 문대통령 강정마을 허그데이,6
ynat-v1_train_35864,이번 주 뉴스키워드 문 대통령 강정마을 허그데이입니다,6
ynat-v1_train_35864,"이주의 뉴스 키워드, 강정마을 문 대통령 포옹의 날",6
ynat-v1_train_36040,영상 한국 실낱같은 월드컵 16강 가능성,5
ynat-v1_train_36040,한국 월드컵 16강 진출 가능성 있어요,5
ynat-v1_train_36040,영상 : 진짜 대한민국 같은 월드컵 16강 진출 가능성,5
ynat-v1_train_36135,독일서 전기스쿠터 차도 허용 인도 금지,4
ynat-v1_train_36135,"독일, 전동스쿠터 허용, 인도 금지",4
ynat-v1_train_36135,독일에서 전기 스쿠터 자동차 금지,4
ynat-v1_train_36140,한파가 빚은 그림,3
ynat-v1_train_36140,한파가 몰고 온 그림입니다,3
ynat-v1_train_36140,한파 사진,3
ynat-v1_train_36515,위클리 스마트 가정용 로봇이 반려동물 대신한다,0
ynat-v1_train_36515,반려동물 대신 위클리 스마트홈 로봇,0
ynat-v1_train_36515,애완동물을 대신하는 주간 스마트 홈 로봇,0
ynat-v1_train_36541,아프리카 가나서 광산 폭발사고로 13명 숨져,4
ynat-v1_train_36541,아프리카 가나 광산폭발로 13명 숨져요,4
ynat-v1_train_36541,아프리카 광산서 13명 사망,4
ynat-v1_train_36790,피씨엘 코스닥 상장 증권신고서 제출,1
ynat-v1_train_36790,PCL코스닥에 상장된 증권신고서 제출,1
ynat-v1_train_36790,PCL 코스닥 상장증권 신고서 제출,1
ynat-v1_train_36892,안랩 이메일 랜섬웨어 보안 서비스 출시,0
ynat-v1_train_36892,안랩 이메일 랜섬웨어 보안 서비스를 출시합니다,0
ynat-v1_train_36892,연구소 이메일 랜섬웨어 보안 서비스 시작,0
ynat-v1_train_37061,북한 김정은 폼페이오 접견,6
ynat-v1_train_37061,"김정은 북한 국무위원장, 폼페이오 면담",6
ynat-v1_train_37061,김정은 북한 폼페이오 장관 만나요,6
ynat-v1_train_37352,아스트 650억원 규모 비행기 부품 공급계약,1
ynat-v1_train_37352,"AST, 650억 원 항공기 부품 공급 계약",1
ynat-v1_train_37352,아스트 650억원 규모 비행기 부품 공급 계약,1
ynat-v1_train_37602,니카라과 망명 중인 엘살바도르 전 대통령에 시민권,4
ynat-v1_train_37602,니카라과 망명 중인 엘살바도르 전 대통령에게 시민권을 줍니다,4
ynat-v1_train_37602,니카라과 망명 엘살바도르 시민권,4
ynat-v1_train_37648,5G 휴대전화는 언제,0
ynat-v1_train_37648,5G폰은 언제 나오나,0
ynat-v1_train_37648,5G 휴대폰은 언제인가요,0
ynat-v1_train_37664,이총리 가해자일 수 있단 생각으로 미세먼지 대책 동참했으면,6
